-0.028407788152717512,0.0391147377720087,-0.020598704663514003,1.981179844858625,1.1369847642047861,4.973059858857956,0.0032866272540105854,-0.6845563347950196,0.3880624966262688,-0.016528721505699357,-0.2363414935890072,0.02132808451715222,-0.5613771097763528
-0.03205615413716419,0.036114297904993924,0.003715650021473269,2.018910015000093,0.9563366697896016,5.506246949465217,-0.001391282325526269,-0.8047317674785313,0.38071850556819475,-0.014228380659828076,-0.4531971948898109,0.023580447604488873,-0.5833117450923646
-0.028877553235514983,0.025591315730390408,-0.08018343207724704,1.449515621067244,0.9741939210412435,5.266956814470856,0.02007653438339967,-0.6213569805390158,0.35058204138271803,-0.010014168024891941,-0.4865307835236885,0.022773342829331338,-0.5790185126334261
-0.03524507404293,0.05175231840842472,-0.017963523371916347,2.2057623316421133,1.0271092719558021,4.991806690181345,0.03227157156005691,-0.7860753649502752,0.37750161644582453,-0.01327795849359794,-0.29945538795836024,0.020559655407963933,-0.6900031431638564
-0.055056355153419986,0.040935140192910495,0.014709949481451044,1.9848027522151666,1.0053770154261805,4.996305847423473,0.019417499922197,-0.6201270757033195,0.408781520597263,-0.01278564330626866,-0.37132486534570436,0.022957861705644077,-0.6652197445981949
-0.04108784820701158,0.05056711130209473,0.06303434154916296,2.21872541422145,1.0856395438032977,4.597449290566647,0.0074712517575703215,-0.6458892802829335,0.2883262196300528,-0.01130611045706623,-0.18830425748325622,0.02019961203423861,-0.6224818138864603
-0.06310216508001569,0.047538104861135716,-0.012055962248353928,2.04158314857054,1.0639616025528125,5.122649968208777,0.03757513098459863,-0.6723646791175634,0.38153045844591643,-0.014467992912970722,-0.26317624961365976,0.018235613358352647,-0.7370277085170509
-0.02921133805945079,0.03554951633994808,0.0012219614917749267,1.8617917608564432,1.0779494829775573,4.681453695569551,0.002245784108060836,-0.8505358518974182,0.35206031894916534,-0.0122536509077779,-0.09143113022831272,0.02182306743436827,-0.7327722979366075
-0.06754060120953374,0.053150595486072115,0.004042491644459289,1.9114878054531748,1.039204447255871,5.370453116688317,0.010857287640660573,-0.9493079371550048,0.45056733687029765,-0.016512959779478063,-0.3015644962013858,0.01995686357178707,-0.6216283586762196
-0.033820748357234066,0.039430657909459314,0.02099349748736291,2.045739424127946,0.9758882900102235,5.100171455845006,0.012904857692365304,-0.694974433054515,0.3883913012155455,-0.013232025527253095,-0.3814456178624749,0.021986188515619103,-0.6107048606628481
